Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,City,State,Region,Category,Sub-Category,Product Name,Unit Price,Quantity,Discount,Total Sales,Profit
14871,2024-06-03,2024-06-06,Standard Class,C-3574,Customer C-3574,Corporate,Illinois City 3,Illinois,Central,Furniture,Bookcases,Premium Bookcases 949,556.99,8,0.0,4455.92,1720.7
3032,2024-06-04,2024-06-08,Standard Class,C-4718,Customer C-4718,Home Office,Tennessee City 4,Tennessee,South,Home & Garden,Plants,Global Plants 464,21.54,3,0.0,64.62,14.28
13124,2024-06-04,2024-06-05,Same Day,C-1569,Customer C-1569,Home Office,Arizona City 1,Arizona,West,Technology,Phones,Value Phones 171,1519.15,4,0.0,6076.6,2207.04
14402,2024-06-04,2024-06-07,Standard Class,C-2976,Customer C-2976,Corporate,Oregon City 3,Oregon,West,Office Supplies,Paper,Value Paper 546,36.01,2,0.0,72.02,23.17
9179,2024-06-04,2024-06-04,Same Day,C-1440,Customer C-1440,Corporate,Massachusetts City 4,Massachusetts,East,Clothing,Dresses,Premium Dresses 882,94.75,2,0.5,94.75,-24.13
9377,2024-06-04,2024-06-04,Same Day,C-1740,Customer C-1740,Consumer,North Carolina City 3,North Carolina,South,Technology,Copiers,Premium Copiers 413,613.69,3,0.0,1841.07,489.11
3010,2024-06-04,2024-06-07,First Class,C-3471,Customer C-3471,Corporate,Massachusetts City 1,Massachusetts,East,Technology,Phones,Global Phones 513,1431.69,5,0.1,6442.6,999.72
11259,2024-06-04,2024-06-08,Second Class,C-3001,Customer C-3001,Corporate,Tennessee City 1,Tennessee,South,Furniture,Furnishings,Acme Furnishings 911,335.16,5,0.2,1340.64,152.71
2723,2024-06-04,2024-06-04,Same Day,C-3831,Customer C-3831,Corporate,Texas City 4,Texas,Central,Technology,Copiers,Best Copiers 574,138.61,1,0.1,124.75,30.59
690,2024-06-04,2024-06-04,Standard Class,C-4735,Customer C-4735,Consumer,Arizona City 4,Arizona,West,Office Supplies,Appliances,Acme Appliances 217,14.7,2,0.0,29.4,11.02
1908,2024-06-04,2024-06-05,Standard Class,C-4463,Customer C-4463,Corporate,Virginia City 3,Virginia,South,Clothing,Trousers,Value Trousers 791,81.62,6,0.1,440.75,94.44
2586,2024-06-04,2024-06-08,First Class,C-1907,Customer C-1907,Consumer,North Carolina City 2,North Carolina,South,Furniture,Chairs,Value Chairs 248,271.55,8,0.1,1955.16,312.83
9274,2024-06-04,2024-06-08,Standard Class,C-3325,Customer C-3325,Home Office,Massachusetts City 2,Massachusetts,East,Home & Garden,Kitchenware,Global Kitchenware 486,196.1,4,0.5,392.2,-99.43
405,2024-06-04,2024-06-06,Standard Class,C-2207,Customer C-2207,Consumer,Tennessee City 4,Tennessee,South,Furniture,Tables,Premium Tables 154,727.24,7,0.0,5090.68,1281.54
3586,2024-06-04,2024-06-04,First Class,C-1481,Customer C-1481,Corporate,Pennsylvania City 1,Pennsylvania,East,Furniture,Furnishings,Value Furnishings 874,382.82,9,0.0,3445.38,1122.84
10307,2024-06-04,2024-06-06,Second Class,C-2685,Customer C-2685,Home Office,California City 1,California,West,Furniture,Chairs,Premium Chairs 955,228.85,8,0.0,8631.539072242738,2099.990597774004
3083,2024-06-04,2024-06-05,Same Day,C-2229,Customer C-2229,Consumer,Arizona City 2,Arizona,West,Furniture,Furnishings,Premium Furnishings 103,331.52,6,0.0,1989.12,729.79
8030,2024-06-04,2024-06-04,Same Day,C-1231,Customer C-1231,Consumer,California City 2,California,West,Clothing,Jackets,Acme Jackets 288,92.18,3,0.0,276.54,103.53
11139,2024-06-04,2024-06-05,First Class,C-4634,Customer C-4634,Consumer,Indiana City 2,Indiana,Central,Technology,Phones,Acme Phones 904,1798.24,3,0.0,5394.72,1499.0
2823,2024-06-04,2024-06-07,First Class,C-1126,Customer C-1126,Home Office,Indiana City 4,Indiana,Central,Furniture,Bookcases,Best Bookcases 843,896.59,8,0.0,7172.72,2128.95
14090,2024-06-05,2024-06-07,Same Day,C-3351,Customer C-3351,Consumer,Michigan City 3,Michigan,Central,Furniture,Furnishings,Best Furnishings 981,637.38,8,0.0,5099.04,1104.21
10722,2024-06-05,2024-06-09,Second Class,C-3664,Customer C-3664,Consumer,New York City 3,New York,East,Furniture,Bookcases,Value Bookcases 442,276.8,1,0.0,276.8,74.93
14583,2024-06-05,2024-06-09,Same Day,C-3662,Customer C-3662,Consumer,Arizona City 3,Arizona,West,Clothing,T-Shirts,Best T-Shirts 797,108.24,3,0.5,162.36,-39.22
12934,2024-06-05,2024-06-10,Second Class,C-1314,Customer C-1314,Home Office,Tennessee City 4,Tennessee,South,Technology,Accessories,Premium Accessories 919,1803.45,7,0.2,10099.32,195.59
2985,2024-06-05,2024-06-08,Second Class,C-3530,Customer C-3530,Consumer,Ohio City 3,Ohio,East,Furniture,Tables,Value Tables 374,415.94,9,0.0,3743.46,1237.05
12259,2024-06-05,2024-06-07,Same Day,C-1337,Customer C-1337,Corporate,Ohio City 1,Ohio,East,Furniture,Tables,Global Tables 579,518.16,9,0.0,4663.44,1442.67
10522,2024-06-05,2024-06-10,Second Class,C-1633,Customer C-1633,Home Office,Michigan City 4,Michigan,Central,Furniture,Bookcases,Premium Bookcases 465,412.95,1,0.0,412.95,133.7
5175,2024-06-05,2024-06-07,Same Day,C-3364,Customer C-3364,Consumer,Washington City 3,Washington,West,Home & Garden,Decor,Global Decor 932,74.69,2,0.0,149.38,54.63
9531,2024-06-05,2024-06-05,First Class,C-1946,Customer C-1946,Home Office,Arizona City 1,Arizona,West,Office Supplies,Binders,Global Binders 127,58.69,1,0.0,58.69,22.46
641,2024-06-05,2024-06-07,Same Day,C-2724,Customer C-2724,Consumer,California City 4,California,West,Clothing,Jackets,Best Jackets 856,121.71,1,0.0,121.71,27.2
4724,2024-06-05,2024-06-06,Same Day,C-1165,Customer C-1165,Corporate,New York City 3,New York,East,Furniture,Tables,Premium Tables 107,144.73,8,0.0,1157.84,336.07
5678,2024-06-05,2024-06-08,Standard Class,C-3068,Customer C-3068,Home Office,Washington City 2,Washington,West,Home & Garden,Plants,Best Plants 874,84.5,4,0.3,236.6,10.85
10624,2024-06-05,2024-06-06,Same Day,C-1650,Customer C-1650,Consumer,Arizona City 1,Arizona,West,Technology,Accessories,Acme Accessories 989,793.89,6,0.0,4763.34,1020.73
13069,2024-06-05,2024-06-09,First Class,C-4761,Customer C-4761,Home Office,Illinois City 1,Illinois,Central,Furniture,Tables,Premium Tables 306,990.85,9,0.0,8917.65,2764.49
14674,2024-06-05,2024-06-06,Second Class,C-3920,Customer C-3920,Consumer,Virginia City 2,Virginia,South,Clothing,Dresses,Best Dresses 473,177.99,5,0.5,444.98,-100.24
13990,2024-06-06,2024-06-06,Standard Class,C-1939,Customer C-1939,Consumer,North Carolina City 4,North Carolina,South,Furniture,Bookcases,Global Bookcases 899,548.76,2,0.0,1097.52,395.57
12178,2024-06-06,2024-06-08,Same Day,C-1615,Customer C-1615,Consumer,Arizona City 1,Arizona,West,Home & Garden,Decor,Best Decor 266,72.24,6,0.5,216.72,-40.43
1453,2024-06-06,2024-06-06,Standard Class,C-1411,Customer C-1411,Consumer,Virginia City 1,Virginia,South,Home & Garden,Plants,Global Plants 692,294.68,2,0.0,589.36,228.49
5259,2024-06-06,2024-06-11,Second Class,C-1646,Customer C-1646,Home Office,Oregon City 3,Oregon,West,Office Supplies,Art,Global Art 206,72.06,7,0.0,504.42,151.19
12506,2024-06-06,2024-06-09,Same Day,C-1396,Customer C-1396,Corporate,Oregon City 1,Oregon,West,Technology,Copiers,Value Copiers 335,1507.49,3,0.0,4522.47,1276.19
13207,2024-06-06,2024-06-06,Standard Class,C-4445,Customer C-4445,Consumer,Indiana City 2,Indiana,Central,Office Supplies,Binders,Best Binders 117,24.18,2,0.0,48.36,15.4
1982,2024-06-06,2024-06-11,First Class,C-2422,Customer C-2422,Consumer,Ohio City 1,Ohio,East,Clothing,Dresses,Acme Dresses 383,103.78,4,0.0,415.12,147.24
14481,2024-06-07,2024-06-08,Second Class,C-3646,Customer C-3646,Corporate,Florida City 4,Florida,South,Home & Garden,Kitchenware,Best Kitchenware 678,171.96,1,0.0,171.96,45.71
4939,2024-06-07,2024-06-12,Second Class,C-4023,Customer C-4023,Consumer,Washington City 3,Washington,West,Technology,Accessories,Global Accessories 451,316.17,7,0.0,2213.19,636.16
123,2024-06-07,2024-06-08,Same Day,C-3774,Customer C-3774,Corporate,Ohio City 2,Ohio,East,Technology,Accessories,Value Accessories 480,789.59,2,0.0,1579.18,456.81
13422,2024-06-07,2024-06-07,Second Class,C-1150,Customer C-1150,Home Office,Virginia City 3,Virginia,South,Home & Garden,Kitchenware,Premium Kitchenware 203,19.59,4,0.3,54.85,-1.19
1077,2024-06-07,2024-06-08,Same Day,C-2712,Customer C-2712,Consumer,Florida City 4,Florida,South,Clothing,Jackets,Value Jackets 976,166.4,4,0.3,465.92,13.5
5975,2024-06-07,2024-06-12,First Class,C-3122,Customer C-3122,Corporate,North Carolina City 1,North Carolina,South,Technology,Copiers,Acme Copiers 865,1458.23,8,0.0,11665.84,2606.93
2435,2024-06-07,2024-06-08,First Class,C-1691,Customer C-1691,Consumer,Tennessee City 4,Tennessee,South,Office Supplies,Fasteners,Best Fasteners 673,72.14,2,0.0,144.28,47.42
5399,2024-06-07,2024-06-08,Same Day,C-2447,Customer C-2447,Consumer,Washington City 2,Washington,West,Office Supplies,Storage,Best Storage 373,29.17,5,0.2,116.68,1.48
529,2024-06-07,2024-06-12,Standard Class,C-4159,Customer C-4159,Home Office,Oregon City 2,Oregon,West,Furniture,Chairs,Value Chairs 686,688.67,9,0.0,6198.03,2133.51
14318,2024-06-07,2024-06-08,Standard Class,C-2052,Customer C-2052,Home Office,North Carolina City 1,North Carolina,South,Home & Garden,Kitchenware,Value Kitchenware 687,133.43,2,0.5,133.43,-26.32
12324,2024-06-07,2024-06-11,Same Day,C-1700,Customer C-1700,Consumer,Arizona City 3,Arizona,West,Technology,Accessories,Global Accessories 560,1266.96,5,0.0,6334.8,1305.5
7931,2024-06-07,2024-06-11,Same Day,C-3519,Customer C-3519,Home Office,Ohio City 4,Ohio,East,Clothing,Jackets,Value Jackets 839,101.85,8,0.5,407.4,-76.26
5858,2024-06-08,2024-06-08,Second Class,C-2684,Customer C-2684,Home Office,Tennessee City 4,Tennessee,South,Office Supplies,Envelopes,Acme Envelopes 583,57.1,1,0.1,51.39,15.26
7563,2024-06-08,2024-06-12,Second Class,C-1859,Customer C-1859,Home Office,Indiana City 2,Indiana,Central,Furniture,Tables,Premium Tables 600,957.77,7,0.0,6704.39,2357.96
4099,2024-06-08,2024-06-11,Standard Class,C-2230,Customer C-2230,Home Office,Indiana City 3,Indiana,Central,Clothing,Jackets,Global Jackets 769,191.41,5,0.5,478.52,-111.7
2776,2024-06-08,2024-06-08,First Class,C-3105,Customer C-3105,Corporate,Oregon City 1,Oregon,West,Home & Garden,Plants,Premium Plants 127,69.58,8,0.4,333.98,-62.69
13629,2024-06-08,2024-06-08,Second Class,C-2013,Customer C-2013,Consumer,Virginia City 4,Virginia,South,Home & Garden,Garden Tools,Acme Garden Tools 285,113.49,5,0.0,567.45,167.72
5920,2024-06-08,2024-06-11,Second Class,C-2001,Customer C-2001,Consumer,Ohio City 1,Ohio,East,Clothing,Trousers,Acme Trousers 987,152.07,7,0.3,745.14,25.85
13024,2024-06-08,2024-06-12,Second Class,C-4248,Customer C-4248,Home Office,Pennsylvania City 4,Pennsylvania,East,Office Supplies,Fasteners,Global Fasteners 475,35.25,8,0.2,225.6,30.81
12628,2024-06-08,2024-06-08,First Class,C-2160,Customer C-2160,Corporate,New York City 2,New York,East,Office Supplies,Labels,Value Labels 269,5.44,9,0.0,48.96,17.82
5390,2024-06-08,2024-06-09,Standard Class,C-3493,Customer C-3493,Home Office,North Carolina City 2,North Carolina,South,Home & Garden,Decor,Best Decor 311,267.09,1,0.0,267.09,80.85
4052,2024-06-09,2024-06-09,Second Class,C-4313,Customer C-4313,Home Office,California City 3,California,West,Clothing,Trousers,Acme Trousers 427,124.37,1,0.0,124.37,40.89
12340,2024-06-09,2024-06-09,Second Class,C-3101,Customer C-3101,Home Office,Florida City 1,Florida,South,Office Supplies,Supplies,Global Supplies 180,46.23,2,0.0,92.46,32.98
6873,2024-06-09,2024-06-14,Second Class,C-4868,Customer C-4868,Home Office,Massachusetts City 4,Massachusetts,East,Office Supplies,Appliances,Premium Appliances 776,68.46,2,0.0,136.92,52.9
7802,2024-06-09,2024-06-14,Standard Class,C-1058,Customer C-1058,Consumer,Indiana City 1,Indiana,Central,Technology,Copiers,Premium Copiers 811,1914.78,7,0.0,13403.46,4704.04
8441,2024-06-09,2024-06-12,First Class,C-4166,Customer C-4166,Corporate,Indiana City 3,Indiana,Central,Furniture,Tables,Premium Tables 167,976.14,2,0.0,1952.28,541.42
14928,2024-06-09,2024-06-12,First Class,C-4780,Customer C-4780,Consumer,Tennessee City 4,Tennessee,South,Technology,Machines,Global Machines 828,1434.33,6,0.0,8605.98,2583.2
12825,2024-06-09,2024-06-13,Standard Class,C-1700,Customer C-1700,Corporate,Pennsylvania City 1,Pennsylvania,East,Technology,Accessories,Value Accessories 705,1585.67,7,0.0,11099.69,2764.29
6111,2024-06-09,2024-06-12,Second Class,C-4919,Customer C-4919,Consumer,Illinois City 1,Illinois,Central,Home & Garden,Garden Tools,Acme Garden Tools 320,193.55,6,0.4,696.78,-137.89
2262,2024-06-10,2024-06-12,First Class,C-1953,Customer C-1953,Consumer,Oregon City 4,Oregon,West,Clothing,Jackets,Value Jackets 615,30.32,6,0.4,109.15,-18.24
1855,2024-06-10,2024-06-12,Second Class,C-2295,Customer C-2295,Consumer,Tennessee City 3,Tennessee,South,Clothing,T-Shirts,Acme T-Shirts 148,148.23,6,0.0,889.38,238.7
8298,2024-06-10,2024-06-10,First Class,C-1024,Customer C-1024,Home Office,Ohio City 3,Ohio,East,Clothing,Jackets,Best Jackets 643,28.15,6,0.0,168.9,34.22
1287,2024-06-10,2024-06-14,First Class,C-4534,Customer C-4534,Home Office,Florida City 2,Florida,South,Home & Garden,Decor,Global Decor 682,257.8,1,0.0,257.8,83.56
9008,2024-06-10,2024-06-12,Standard Class,C-1857,Customer C-1857,Consumer,Arizona City 1,Arizona,West,Clothing,Jackets,Value Jackets 949,178.69,9,0.5,804.1,-217.46
12902,2024-06-10,2024-06-11,Standard Class,C-4875,Customer C-4875,Corporate,Florida City 4,Florida,South,Home & Garden,Plants,Best Plants 582,296.13,5,0.1,1332.58,389.59
377,2024-06-10,2024-06-11,Second Class,C-2459,Customer C-2459,Consumer,California City 4,California,West,Office Supplies,Accessories,Acme Accessories 637,72.94,4,0.0,291.76,83.27
9415,2024-06-10,2024-06-10,Same Day,C-3359,Customer C-3359,Consumer,Pennsylvania City 3,Pennsylvania,East,Office Supplies,Accessories,Acme Accessories 638,9.14,2,0.0,18.28,3.67
7172,2024-06-10,2024-06-12,Standard Class,C-4264,Customer C-4264,Consumer,Michigan City 1,Michigan,Central,Furniture,Bookcases,Value Bookcases 655,991.02,8,0.0,7928.16,2161.08
9326,2024-06-10,2024-06-14,Same Day,C-3452,Customer C-3452,Corporate,Pennsylvania City 2,Pennsylvania,East,Clothing,Dresses,Premium Dresses 288,31.09,5,0.0,155.45,55.1
2705,2024-06-10,2024-06-10,Standard Class,C-2418,Customer C-2418,Consumer,Texas City 3,Texas,Central,Clothing,Dresses,Premium Dresses 267,191.57,5,0.2,766.28,19.21
11834,2024-06-10,2024-06-14,Standard Class,C-1505,Customer C-1505,Home Office,Arizona City 1,Arizona,West,Technology,Accessories,Acme Accessories 757,453.59,4,0.5,907.18,-255.01
1931,2024-06-10,2024-06-13,Same Day,C-4803,Customer C-4803,Corporate,New York City 3,New York,East,Home & Garden,Kitchenware,Premium Kitchenware 347,72.05,4,0.0,288.2,87.41
6870,2024-06-10,2024-06-14,First Class,C-3843,Customer C-3843,Consumer,Michigan City 3,Michigan,Central,Furniture,Chairs,Value Chairs 206,358.04,6,0.0,2148.24,836.25
11,2024-06-10,2024-06-15,Second Class,C-2636,Customer C-2636,Corporate,Ohio City 2,Ohio,East,Furniture,Chairs,Value Chairs 367,997.85,1,0.2,798.28,80.26
5288,2024-06-11,2024-06-14,Same Day,C-4143,Customer C-4143,Home Office,North Carolina City 3,North Carolina,South,Home & Garden,Kitchenware,Acme Kitchenware 268,136.85,1,0.0,136.85,45.85
3515,2024-06-11,2024-06-16,Second Class,C-3136,Customer C-3136,Consumer,California City 4,California,West,Technology,Machines,Global Machines 745,1311.51,8,0.0,10492.08,2199.32
3934,2024-06-11,2024-06-16,Standard Class,C-2695,Customer C-2695,Consumer,Michigan City 1,Michigan,Central,Technology,Phones,Global Phones 607,1732.4,3,0.0,5197.2,1325.29
2704,2024-06-11,2024-06-11,First Class,C-4544,Customer C-4544,Consumer,Illinois City 4,Illinois,Central,Office Supplies,Storage,Premium Storage 344,59.38,3,0.0,178.14,36.23
4588,2024-06-11,2024-06-11,Standard Class,C-1169,Customer C-1169,Home Office,Arizona City 2,Arizona,West,Technology,Phones,Premium Phones 638,1832.63,5,0.0,9163.15,2144.42
1950,2024-06-11,2024-06-14,Standard Class,C-1674,Customer C-1674,Home Office,Virginia City 4,Virginia,South,Technology,Phones,Premium Phones 550,680.25,2,0.0,1360.5,485.1
745,2024-06-11,2024-06-15,Same Day,C-2759,Customer C-2759,Consumer,Tennessee City 2,Tennessee,South,Clothing,Trousers,Best Trousers 156,145.42,5,0.0,727.1,212.37
10862,2024-06-11,2024-06-16,Standard Class,C-2304,Customer C-2304,Consumer,Pennsylvania City 4,Pennsylvania,East,Technology,Copiers,Global Copiers 973,134.05,6,0.0,804.3,189.69
11189,2024-06-11,2024-06-13,Same Day,C-2222,Customer C-2222,Corporate,Michigan City 2,Michigan,Central,Technology,Accessories,Acme Accessories 757,1061.86,2,0.4,1274.23,-1.96
7065,2024-06-11,2024-06-16,Second Class,C-4181,Customer C-4181,Consumer,New York City 3,New York,East,Office Supplies,Binders,Acme Binders 578,66.58,1,0.0,66.58,24.65
8192,2024-06-11,2024-06-11,First Class,C-4338,Customer C-4338,Home Office,Massachusetts City 1,Massachusetts,East,Furniture,Furnishings,Global Furnishings 406,667.57,9,0.1,5407.32,1038.51
1854,2024-06-12,2024-06-17,First Class,C-1545,Customer C-1545,Consumer,Pennsylvania City 1,Pennsylvania,East,Technology,Machines,Value Machines 612,1607.03,6,0.0,9642.18,1979.26
12932,2024-06-12,2024-06-14,Standard Class,C-2399,Customer C-2399,Consumer,Texas City 3,Texas,Central,Home & Garden,Kitchenware,Value Kitchenware 917,259.6,2,0.0,519.2,199.83
13608,2024-06-12,2024-06-13,Same Day,C-2544,Customer C-2544,Corporate,Tennessee City 4,Tennessee,South,Home & Garden,Garden Tools,Best Garden Tools 440,55.64,5,0.0,278.2,68.39
3425,2024-06-12,2024-06-17,Same Day,C-4355,Customer C-4355,Consumer,Illinois City 4,Illinois,Central,Office Supplies,Paper,Value Paper 120,80.71,6,0.4,290.56,-30.16
1826,2024-06-12,2024-06-13,Second Class,C-3783,Customer C-3783,Consumer,Oregon City 4,Oregon,West,Office Supplies,Paper,Best Paper 887,79.55,4,0.0,318.2,100.65
13752,2024-06-12,2024-06-13,First Class,C-4667,Customer C-4667,Corporate,Michigan City 3,Michigan,Central,Technology,Phones,Value Phones 940,1358.52,5,0.0,6792.6,2287.55
7907,2024-06-13,2024-06-13,Same Day,C-3919,Customer C-3919,Home Office,Arizona City 4,Arizona,West,Office Supplies,Binders,Global Binders 543,51.28,9,0.0,461.52,163.71
10834,2024-06-13,2024-06-18,Same Day,C-2300,Customer C-2300,Consumer,Pennsylvania City 4,Pennsylvania,East,Home & Garden,Decor,Value Decor 651,197.93,2,0.0,395.86,128.31
11959,2024-06-13,2024-06-17,First Class,C-4135,Customer C-4135,Consumer,Tennessee City 4,Tennessee,South,Clothing,T-Shirts,Acme T-Shirts 383,70.02,1,0.0,70.02,24.37
13083,2024-06-13,2024-06-14,Standard Class,C-3733,Customer C-3733,Corporate,Arizona City 4,Arizona,West,Office Supplies,Binders,Acme Binders 569,95.99,2,0.0,191.98,56.33
10684,2024-06-13,2024-06-16,Standard Class,C-2503,Customer C-2503,Corporate,Indiana City 2,Indiana,Central,Furniture,Chairs,Acme Chairs 898,795.67,6,0.4,2864.41,-453.59
11901,2024-06-13,2024-06-18,First Class,C-2081,Customer C-2081,Consumer,California City 2,California,West,Clothing,Trousers,Global Trousers 104,50.31,8,0.5,201.24,-59.67
11925,2024-06-13,2024-06-14,Same Day,C-3498,Customer C-3498,Consumer,Ohio City 3,Ohio,East,Home & Garden,Decor,Best Decor 586,271.9,3,0.0,815.7,189.47
6737,2024-06-13,2024-06-14,Standard Class,C-3633,Customer C-3633,Corporate,Arizona City 2,Arizona,West,Furniture,Tables,Acme Tables 259,510.95,6,0.0,3065.7,762.48
5762,2024-06-13,2024-06-13,Standard Class,C-3858,Customer C-3858,Corporate,California City 4,California,West,Office Supplies,Labels,Value Labels 324,96.56,8,0.4,463.49,-29.8
524,2024-06-13,2024-06-18,Same Day,C-4748,Customer C-4748,Home Office,Texas City 2,Texas,Central,Furniture,Furnishings,Acme Furnishings 753,254.59,4,0.3,712.85,36.36
12376,2024-06-13,2024-06-14,First Class,C-4554,Customer C-4554,Consumer,Florida City 3,Florida,South,Technology,Accessories,Premium Accessories 455,188.85,3,0.0,566.55,199.51
7415,2024-06-13,2024-06-14,First Class,C-3221,Customer C-3221,Corporate,Texas City 4,Texas,Central,Furniture,Bookcases,Acme Bookcases 834,645.53,9,0.0,5809.77,2141.27
12416,2024-06-13,2024-06-13,Standard Class,C-2158,Customer C-2158,Consumer,California City 4,California,West,Technology,Machines,Acme Machines 408,1939.17,7,0.3,9501.93,-909.42
